Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore,HasCNG
583192,Volkswagen,AMEO,HIGHLINE PLUS 1.5L (D),DIESEL,Grey,66252,SEDAN,,2018-01-05,2018,,693000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,7.9,0
584907,Hyundai,XCENT,S 1.1 CRDI,DIESEL,Silver,64285,SEDAN,MANUAL,2015-01-09,2015,,486000.00000000006,1.0,Tamil Nadu,Simaks Cars,Chennai,1,7.8,0
585247,Skoda,KUSHAQ,AMBITION 1.0L TSI MT,PETROL,White,21006,SUV,,2021-01-11,2021,,1245000.0,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,8.7,0
585450,Maruti Suzuki,ALTO K10,VXI,PETROL,Blue,46936,HATCHBACK,Manual,2017-01-05,2017,,340000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.4,0
585453,Kia,SONET,HTK PLUS 1.5 AT,DIESEL,G. red,61755,SUV,,2020-01-10,2020,,925000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.0,0
585492,Tata,TIGOR,REVOTRON XZ,PETROL,Silver,31685,SEDAN,,2017-01-05,2017,,450000.0,1.0,Tamil Nadu,MM Motors,Chennai,0,8.1,0
585494,Nissan,SUNNY,XL DIESEL,DIESEL,Purple,76787,SEDAN,Manual,2014-01-12,2014,,445000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,7.1,0
585530,Maruti Suzuki,DZIRE(2017-2020),ZXI,PETROL,Grey,47117,SEDAN,,2019-01-11,2019,,725000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.5,0
585549,Maruti Suzuki,WAGON R,LXI,PETROL,Silver,53250,HATCHBACK,Manual,2010-01-10,2010,,250000.0,1.0,Tamil Nadu,MM Motors,Chennai,0,7.2,0
585554,Hyundai,ACCENT,EXECUTIVE,PETROL,Silver,73680,SEDAN,Manual,2010-01-01,2010,,140000.0,2.0,Tamil Nadu,MM Motors,Chennai,0,6.8,0
585607,Renault,DUSTER,RXL DIESEL 110,DIESEL,Black,73414,SUV,Manual,2014-01-01,2014,,545000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,7.1,0
585608,Hyundai,ELITE I20,MAGNA PLUS 1.2,PETROL,Red,66684,HATCHBACK,manual,2019-01-05,2019,,665000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,8.2,0
585613,Hyundai,ELITE I20,SPORTZ 1.2,PETROL,Silver,57317,HATCHBACK,manual,2016-01-06,2016,,585000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,8.0,0
585883,Ford,ECOSPORT,TREND 1.5 TI VCT,PETROL,Grey,46049,SUV,Manual,2014-01-09,2014,,475000.0,2.0,Tamil Nadu,Simaks Cars,Chennai,1,7.0,0
585907,Hyundai,CRETA,1.6 CRDI AT SX PLUS,DIESEL,Grey,68212,COMPACTSUV,Automatic,2015-01-06,2015,,869999.9999999999,1.0,Tamil Nadu,MM Motors,Chennai,1,7.1,0
586016,Honda,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,Steel mist,42490,HATCHBACK,Manual,2017-01-06,2017,,650000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,7.9,0
586025,Honda,CITY,1.5 E MT,PETROL,Brown,99400,SEDAN,Manual,2014-01-01,2014,,560000.0,1.0,Tamil Nadu,MM Motors,Chennai,0,7.5,0
586184,Hyundai,I10,SPORTZ 1.1 IRDE2,PETROL,Grey,62557,HATCHBACK,Manual,2015-01-05,2015,,395000.0,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.9,0
586294,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Milky white,43000,SUV,Manual,2013-01-10,2013,,509999.99999999994,1.0,Tamil Nadu,MM Motors,Chennai,0,7.0,0
586307,Hyundai,I10(2010_2017),SPORTZ 1.2 AT KAPPA 2,PETROL,Red,52381,HATCHBACK,,2012-01-07,2012,,341000.0,2.0,Tamil Nadu,Simaks Cars,Chennai,0,7.3,0
586552,Maruti Suzuki,CELERIO,VXI,PETROL,Silver,8084,HATCHBACK,MANUAL,2022-01-09,2022,,596000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,9.2,0
586766,Maruti Suzuki,BALENO,DELTA 1.2,PETROL,Grey,30380,HATCHBACK,,2016-01-12,2016,,545000.0,2.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.8,0
587052,Renault,KWID,1.0 RXT,PETROL,Red,70976,HATCHBACK,,2017-01-03,2017,,356000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,8.2,0
587066,Hyundai,ELITE I20,MAGNA EXECUTIVE 1.2,PETROL,Grey,63412,HATCHBACK,manual,2017-01-08,2017,,596000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,8.3,0
587087,Renault,KWID,CLIMBER 1.0,PETROL,Blue,65823,HATCHBACK,,2018-01-11,2018,,445000.0,1.0,Tamil Nadu,Simaks Cars,Chennai,1,8.3,0
587168,Maruti Suzuki,S PRESSO,VXI PLUS,PETROL,Blue,12673,HATCHBACK,,2020-01-10,2020,,484999.99999999994,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.8,0
587176,Hyundai,GRAND I10,1.2 KAPPA SPORTZ,PETROL,Wine red,54259,HATCHBACK,Manual,2016-01-04,2016,,484999.99999999994,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.1,0
587197,Honda,CITY,1.5 V MT,PETROL,Red,83952,SEDAN,Manual,2012-01-03,2012,,455000.0,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,6.7,0
587334,Maruti Suzuki,SWIFT,VXI 1.2 BS IV,PETROL,Grey,71516,HATCHBACK,Manual,2015-01-10,2015,,484999.99999999994,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.0,0
587500,Hyundai,GRAND I10,1.2 KAPPA MAGNA,PETROL,Red,68660,HATCHBACK,Manual,2017-01-11,2017,,484999.99999999994,1.0,Tamil Nadu,Simaks Cars,Chennai,1,8.2,0
588745,Hyundai,SANTRO,SPORTZ AMT,PETROL,Marine blue,24302,HATCHBACK,,2019-01-06,2019,,484999.99999999994,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.6,0
588757,Maruti Suzuki,DZIRE,ZXI PLUS AMT,PETROL,G. red,48366,SEDAN,,2017-01-05,2017,,645000.0,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.9,0
588793,Hyundai,VERNA(2017-2020),1.6 VTVT SX,PETROL,Metallic black,24790,SEDAN,,2020-01-03,2020,,1025000.0,1.0,Tamil Nadu,MM Motors,Chennai,1,8.5,0
588796,Tata,NEXON,XM,PETROL,Grey,46910,HATCHBACK,,2018-01-01,2018,,685000.0,2.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.0,0
588994,Hyundai,CRETA,1.6E PLUS,PETROL,White,49045,SUV,Automatic,2017-01-02,2017,,844999.9999999999,1.0,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.7,0
528432,Maruti Suzuki,CELERIO,ZDI,DIESEL,L grey,98554,HATCHBACK,MANUAL,2015-01-08,2015,,300000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.8,0
528937,Hyundai,I20,ASTA 1.2,DIESEL,Carbon bronze,44779,HATCHBACK,Manual,2012-01-06,2012,,250000.0,2.0,West Bengal,Ikka Motors,Kolkata,0,7.2,0
530496,Maruti Suzuki,SWIFT DZIRE,VXI,PETROL,Golden,36212,SEDAN,Manual,2017-01-08,2017,,509999.99999999994,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.8,0
530502,Mahindra,XUV 500,W10,DIESEL,White,80537,SUV,,2017-01-12,2017,,1019999.9999999999,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1,0
530914,Maruti Suzuki,SWIFT,VXI,PETROL,G. red,32227,HATCHBACK,Manual,2017-01-04,2017,,479000.0,1.0,West Bengal,Motor Hut,Kolkata,1,7.8,0
531313,Honda,CITY,V MT DIESEL,DIESEL,Cherry red,30954,SEDAN,Manual,2019-01-05,2019,,865000.0,1.0,West Bengal,Motor Hut,Kolkata,1,8.0,0
531330,Maruti Suzuki,BALENO,ZETA,PETROL,Red,43209,HATCHBACK,,2017-01-09,2017,,520000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7,0
531927,Maruti Suzuki,ALTO 800,LXI,PETROL,White,48221,HATCHBACK,Manual,2017-01-02,2017,,259000.0,1.0,West Bengal,Ikka Motors,Kolkata,1,7.7,0
532429,Hyundai,VERNA,1.6 CRDI SX O,DIESEL,Pearl white,32956,SEDAN,Manual,2017-01-09,2017,,838000.0000000001,1.0,West Bengal,Motor Hut,Kolkata,1,7.9,0
535808,Maruti Suzuki,VITARA BREZZA,VDi,DIESEL,Silver,51971,HATCHBACK,,2019-01-09,2019,,750000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1,0
536012,Chevrolet,SPARK,PS 1.0,PETROL,Blue,34522,HATCHBACK,Manual,2009-01-04,2009,,119000.0,1.0,West Bengal,Mamta Motors,Kolkata,0,7.1,0
538758,Mahindra,BOLERO,ZLX,DIESEL,White red,45785,SUV,Manual,2015-01-12,2015,,515000.00000000006,2.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.8,0
540482,Honda,CITY 5TH GEN,VX CVT PETROL BS-VI,PETROL,Cherry red,14353,SEDAN,,2021-01-02,2021,,1250000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,0
540543,Maruti Suzuki,ZEN ESTILO,LXI BS IV,PETROL,Beige,30044,HATCHBACK,Manual,2010-01-01,2010,,175000.0,1.0,West Bengal,Adyah Motors,Kolkata,0,7.2,0
540546,Honda,JAZZ,1.2 S I VTEC,PETROL,Cherry red,39253,HATCHBACK,Manual,2016-01-08,2016,,459999.99999999994,1.0,West Bengal,Adyah Motors,Kolkata,0,7.7,0
541658,Maruti Suzuki,SWIFT,VXI,PETROL,Silver,24841,HATCHBACK,Manual,2018-01-01,2018,,539000.0,2.0,West Bengal,Universal Wheels,Kolkata,1,7.8,0
542076,Ford,FIGO(2012-2015),DURATORQ DIESEL EXI 1.4,DIESEL,Chill,85000,HATCHBACK,,2012-01-10,2012,,167000.0,1.0,West Bengal,Motor Hut,Kolkata,0,7.7,0
542703,Maruti Suzuki,CIAZ,VDI PLUS MT SHVS,DIESEL,Brown,70067,SEDAN,,2015-01-06,2015,,400000.0,2.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6,0
543052,Mahindra,MARAZZO,M6 PLUS 8 STR,DIESEL,White,29774,MPV,,2020-01-10,2020,,1025000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,0
543207,Maruti Suzuki,CELERIO,ZXI AMT,PETROL,Silver,32455,HATCHBACK,MANUAL,2016-01-05,2016,,390000.0,1.0,West Bengal,Adyah Motors,Kolkata,1,8.0,0
543317,Hyundai,VENUE,SX 1.0 PETROL,PETROL,White,39183,SUV,,2020-01-10,2020,,840000.0,1.0,West Bengal,Motor Hut,Kolkata,1,7.9,0
543620,Mahindra,MARAZZO,M2 8 STR,DIESEL,Aquamarine,19437,MPV,,2021-01-08,2021,,1075000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,0
545866,Mahindra,XUV 500,W10,DIESEL,Rasberry red,68024,SUV,,2018-01-02,2018,,1150000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,0
546094,Maruti Suzuki,BALENO,ZETA,PETROL,Adriatic blue,41294,HATCHBACK,,2020-01-08,2020,,625000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.3,0
546599,Honda,CITY,1.5 E MT,PETROL,Brown,35796,SEDAN,Manual,2014-01-08,2014,,500000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.5,0
547181,Mahindra,BOLERO(2007-2011),LX,DIESEL,Red,99854,SUV,,2011-01-04,2011,,235000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.8,0
548078,Mahindra,TUV 300,T4,DIESEL,Black,85600,SUV,MANUAL,2018-01-05,2018,,550000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1,0
548203,Mahindra,XUV500,W11,DIESEL,Brown,26781,SUV,Manual,2020-01-07,2020,,1550000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1,0
548766,Honda,MOBILIO,S DIESEL,DIESEL,White,65766,MPV,,2014-01-05,2014,,400000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.6,0
549964,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Maroon,42500,HATCHBACK,Manual,2015-01-06,2015,,350000.0,1.0,West Bengal,Universal Wheels,Kolkata,0,8.1,0
550235,Hyundai,ELANTRA(2016-2019),1.6 SX MT,DIESEL,Silver,22350,SEDAN,,2019-01-06,2019,,1200000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,0
550387,Nissan,TERRANO,XL D,DIESEL,Black,84956,SUV,MANUAL,2014-01-04,2014,,450000.0,3.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.4,0
550878,Maruti Suzuki,ALTO,LXI BS III,PETROL,Red,88541,HATCHBACK,Manual,2008-01-01,2008,,120000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.5,0
551105,Tata,TIGOR(2018-2020),REVOTRON XE,PETROL,Carbon bronze,31960,SEDAN,,2018-01-08,2018,,330000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,0
551426,Hyundai,I10,SPORTZ 1.2 KAPPA2,PETROL,Dark grey,44680,HATCHBACK,Manual,2012-01-01,2012,,220000.00000000003,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.3,0
551458,Honda,AMAZE,1.5 SMT I DTEC,DIESEL,M.maroon,48079,SEDAN,Manual,2014-01-03,2014,,350000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7,0
551724,Maruti Suzuki,ALTO K10,LXI,PETROL,Black,99854,HATCHBACK,Manual,2010-01-02,2010,,175000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.3,0
551865,Hyundai,I20,SPORTZ 1.2 BS IV,PETROL,G. red,124551,HATCHBACK,Manual,2010-01-01,2010,,185000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.2,0
552129,Maruti Suzuki,ERTIGA,ZXI,PETROL,Blue,55115,MPV,Manual,2014-01-01,2014,,459999.99999999994,1.0,West Bengal,Universal Wheels,Kolkata,1,7.6,0
552352,Hyundai,SANTRO XING,GL,PETROL,Other,65255,HATCHBACK,Manual,2011-01-02,2011,,165000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.3,0
552547,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Silver,50114,SEDAN,Manual,2015-01-01,2015,,330000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6,0
552664,Hyundai,I20,SPORTZ 1.4 CRDI,DIESEL,Carbon bronze,76098,HATCHBACK,Manual,2014-01-05,2014,,350000.0,2.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6,0
553269,Mahindra,XYLO,E4 BS III,DIESEL,Brown,85441,SUV,Manual,2009-01-01,2009,,200000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.6,0
553997,Maruti Suzuki,VITARA BREZZA,VXI,PETROL,Orange,48967,SUV,,2020-01-03,2020,,800000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.2,0
554409,Maruti Suzuki,SWIFT,VXI,PETROL,Silky silver,65000,HATCHBACK,Manual,2014-01-06,2014,,315000.0,1.0,West Bengal,Ikka Motors,Kolkata,0,8.1,0
554530,Tata,NEXON,XM,PETROL,Black,28234,HATCHBACK,,2021-01-02,2021,,800000.0,1.0,West Bengal,Ikka Motors,Kolkata,1,8.0,0
554534,Maruti Suzuki,BALENO,DELTA,PETROL,Blue,31317,HATCHBACK,,2017-01-10,2017,,549000.0,1.0,West Bengal,Mamta Motors,Kolkata,1,7.9,0
555231,Maruti Suzuki,SWIFT,VDI,DIESEL,Silver,88541,HATCHBACK,Manual,2014-01-01,2014,,340000.0,2.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.5,0
555413,Hyundai,SANTRO XING,GLS,PETROL,Blue,95350,HATCHBACK,Manual,2008-01-01,2008,,100000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.4,0
556032,Hyundai,VERNA,FLUIDIC 1.6 EX VTVT,PETROL,Purple,53000,Sedan,Manual,2012-01-07,2012,,330000.0,1.0,West Bengal,Universal Wheels,Kolkata,0,7.7,0
556090,Mahindra,XUV500(2011_2015),SPORTZ LTD,DIESEL,White,35170,SUV,,2014-01-07,2014,,650000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,1,7.5,0
556159,Hyundai,GRAND I10,MAGNA 1.2 KAPPA VTVT,PETROL,White,46069,HATCHBACK,Manual,2018-01-10,2018,,450000.0,1.0,West Bengal,Universal Wheels,Kolkata,1,7.9,0
556223,Maruti Suzuki,BALENO,SIGMA,PETROL,G. red,5814,HATCHBACK,,2021-01-02,2021,,650000.0,2.0,West Bengal,Adyah Motors,Kolkata,1,8.1,0
556668,Maruti Suzuki,ERTIGA,VDI,DIESEL,Silver,48519,MUV,Manual,2013-01-08,2013,,490000.00000000006,1.0,West Bengal,Motor Hut,Kolkata,1,7.5,0
556707,Mahindra,MARAZZO,M6 7 STR,DIESEL,Maroon,62150,MPV,,2018-01-08,2018,,700000.0,2.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1,0
556708,Nissan,TERRANO,XL 110 DIESEL,DIESEL,Dark grey,70172,SUV,Manual,2015-01-03,2015,,450000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1,0
556980,Hyundai,XCENT,1.2 KAPPA DUAL VTVT 5-SPEED MANUAL SX,PETROL,Silver,6520,SEDAN,MANUAL,2018-01-01,2018,,565000.0,1.0,West Bengal,Motor Hut,Kolkata,1,7.9,0
557011,Maruti Suzuki,SWIFT,LXI,PETROL,Silver,47120,HATCHBACK,Manual,2015-01-08,2015,,330000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,0
557198,Mahindra,KUV100,K4 6 SEATER PETROL,PETROL,Orange,34500,HATCHBACK,,2016-01-05,2016,,325000.0,1.0,West Bengal,Universal Wheels,Kolkata,0,8.1,0
557229,Mahindra,XUV500,W8,DIESEL,Silver,75847,SUV,Manual,2012-01-12,2012,,450000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.7,0
557231,Maruti Suzuki,WAGON R,VXI,PETROL,Blue,47836,HATCHBACK,Manual,2018-01-06,2018,,450000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.3,0
557735,Tata,ALTROZ,XZ PLUS PETROL,PETROL,Red,6445,HATCHBACK,,2022-01-06,2022,,800000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.2,0
557773,Maruti Suzuki,ERTIGA,LXI,PETROL,Silver,62198,MPV,Manual,2016-01-10,2016,,450000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7,0
557943,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,White,14978,HATCHBACK,Manual,2018-01-03,2018,,434999.99999999994,1.0,West Bengal,Motor Hut,Kolkata,1,7.9,0
558428,Mahindra,SCORPIO,S5 2WD,DIESEL,White,47991,SUV,Manual,2020-01-09,2020,,1150000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,0
558766,Maruti Suzuki,SWIFT,VXI,PETROL,Red,103704,HATCHBACK,Manual,2013-01-09,2013,,270000.0,1.0,West Bengal,NR Autos,Kolkata,0,7.9,0
558898,Mahindra,KUV100 NXT,K4 PLUS D 6 STR,DIESEL,Orange,68473,SUV,,2018-01-07,2018,,325000.0,1.0,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,0
559104,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,White,38585,SUV,Manual,2014-01-11,2014,,469000.00000000006,1.0,West Bengal,Motor Hut,Kolkata,1,8.1,0
559121,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Maroon,34185,HATCHBACK,Manual,2016-01-06,2016,,400000.0,1.0,West Bengal,Adyah Motors,Kolkata,1,7.7,0
559151,Maruti Suzuki,ALTO,VXI,PETROL,Arizona grey,5512,HATCHBACK,Manual,2015-01-07,2015,,225000.0,1.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,1,7.7,0
559152,Hyundai,EON,ERA,PETROL,Metallic silver,31348,HATCHBACK,Manual,2017-01-02,2017,,200000.0,2.0,West Bengal,Shree Automotive (P) Ltd ,Kolkata,1,7.8,0
578729,Kia,SONET,GTX PLUS 1.5 AT,DIESEL,White,45303,SUV,,2021-01-03,2021,,1325000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.3,0
580737,Hyundai,CRETA,E 1.5 PETROL,PETROL,White,28264,SUV,Automatic,2021-01-07,2021,,1025000.0,1.0,Rajasthan,K.S. Motors,Jaipur,1,8.7,0
580801,Kia,SELTOS,GTX PLUS AT 1.5 DIESEL,DIESEL,Silver,44354,SUV,,2019-01-12,2019,,1525000.0,1.0,Rajasthan,Car Estate,Jaipur,0,8.0,0
580806,Hyundai,VERNA,1.6 CRDI S AT,DIESEL,White,72637,SEDAN,Manual,2016-01-06,2016,,695000.0,2.0,Rajasthan,Car Estate,Jaipur,1,7.3,0
581218,Jeep,WRANGLER,UNLIMITED 4X4 DIESEL,DIESEL,Blue,94220,SUV,,2017-01-09,2017,,1300000.0,1.0,Rajasthan,Car Estate,Jaipur,1,7.2,0
581516,Toyota,COROLLA ALTIS,1.8 VL AT,CNG,White,57847,SEDAN,Automatic,2009-01-06,2009,,395000.0,1.0,Rajasthan,Car Estate,Jaipur,0,5.8,0
581780,Honda,BR V,VX DIESEL,DIESEL,Red,43921,SUV,,2016-01-11,2016,,790000.0,1.0,Rajasthan,Car Estate,Jaipur,1,7.4,0
582142,Kia,SELTOS,HTX 1.5,PETROL,White,3850,SUV,,2021-01-07,2021,,1490000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.8,0
583063,Toyota,URBAN CRUISER,HIGH GRADE MT,PETROL,White,24009,SUV,,2021-01-06,2021,,940000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.7,0
583072,Maruti Suzuki,RITZ,VDI BS IV,DIESEL,White,44182,HATCHBACK,Manual,2015-01-05,2015,,490000.00000000006,1.0,Rajasthan,Car Estate,Jaipur,1,7.8,0
583077,Renault,KIGER(2022-2023),RXT MT,PETROL,White,37726,SUV,,2022-01-04,2022,,675000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.6,0
585162,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,51754,SEDAN,Manual,2019-01-02,2019,,625000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.2,0
585586,Kia,SELTOS,HTK PLUS 1.5,PETROL,White,17357,SUV,,2021-01-08,2021,,1390000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.8,0
585587,Kia,SELTOS,HTX PLUS 1.5 DIESEL,DIESEL,White,30380,SUV,,2021-01-09,2021,,1650000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.4,0
586144,Isuzu,V CROSS,D MAX,DIESEL,Brown,75212,SUV,,2016-01-09,2016,,1490000.0,1.0,Rajasthan,Car Estate,Jaipur,1,7.5,0
586175,Kia,SONET,GTX PLUS 1.5 AT,DIESEL,Red,53794,SUV,,2020-01-10,2020,,1225000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.0,0
586177,Hyundai,SANTRO(2020-2023),SPORTZ BS-VI,PETROL,White,4532,HATCHBACK,,2022-01-09,2022,,575000.0,1.0,Rajasthan,Car Estate,Jaipur,1,9.2,0
586179,Mahindra,THAR,LX 4-STR HARD TOP DIESEL MT,DIESEL,Grey,55735,SUV,,2021-01-06,2021,,1590000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.3,0
586183,Mg,ASTOR,VTI TECH CVT SAVVY,PETROL,Black,8412,SUV,,2022-01-02,2022,,1425000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.8,0
586303,Honda,BR V,V PETROL,PETROL,Metallic,100000,SUV,,2017-01-01,2017,,500000.0,1.0,Rajasthan,K.S. Motors,Jaipur,0,7.0,0
586810,Maruti Suzuki,ERTIGA(2015-2018),ZDI SHVS,DIESEL,Grey,23796,MPV,,2015-01-11,2015,,899000.0,1.0,Rajasthan,Car Estate,Jaipur,1,7.5,0
586831,Tata,TIAGO,XT CNG,CNG,Grey,4439,HATCHBACK,,2022-01-02,2022,,590000.0,1.0,Rajasthan,Car Estate,Jaipur,1,9.1,0
587111,Mahindra,XUV500,W11 AT,DIESEL,Pearl white,144000,SUV,Manual,2018-01-06,2018,,1050000.0,1.0,Rajasthan,K.S. Motors,Jaipur,0,6.4,0
587732,Maruti Suzuki,S-CROSS(2017-2020),DELTA 1.3,DIESEL,Silver,67852,SUV,,2019-01-09,2019,,850000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.0,0
587734,Hyundai,VENUE(2020-2022),SX 1.0 TURBO,PETROL,White,21721,SUV,,2021-01-06,2021,,990000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.7,0
587735,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,White,46541,SUV,Manual,2016-01-11,2016,,690000.0,1.0,Rajasthan,Car Estate,Jaipur,1,7.8,0
587739,Kia,SELTOS,GTX PLUS AT 1.5 DIESEL,DIESEL,Black,59633,SUV,,2020-01-01,2020,,1650000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.0,0
587747,Kia,SELTOS,GTX PLUS 1.4,PETROL,White,62701,SUV,,2019-01-12,2019,,1490000.0,1.0,Rajasthan,Car Estate,Jaipur,1,7.9,0
587759,Mahindra,THAR,LX 4-STR HARD TOP PETROL AT,PETROL,Black,15473,SUV,,2021-01-12,2021,,1525000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.8,0
587802,Honda,JAZZ,1.2 ZX MT (I-VTEC),PETROL,White,21664,HATCHBACK,Manual,2021-01-03,2021,,775000.0,1.0,Rajasthan,Car Estate,Jaipur,1,8.7,0
