id,company,model,variant,fueltype,colour,kilometer,bodystyle,transmissiontype,manufacturedate,modelyear,cngkit,price,owner,dealerstate,dealername,city,warranty,qualityscore,car_age
580584,Honda,Jazz,1.2 Sv I Vtec,Petrol,Brown,20831,Hatchback,Nan,01-01-2017,2017,Nan,6 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.1,8
580586,Honda,Amaze,1.2 Emt I Vtec,Petrol,Silver,43501,Sedan,Manual,01-01-2018,2018,Nan,4.75 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.3,7
580591,Mahindra,Thar,Lx 4-Str Hard Top Petrol At,Petrol,G. Red,32304,Suv,Nan,01-09-2021,2021,Nan,14.5 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.3,4
581235,Hyundai,Verna,Crdi 1.6 Ex At,Diesel,G. Red,66030,Sedan,Automatic,01-03-2018,2018,Nan,8.45 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,7.9,7
581696,Maruti Suzuki,Alto 800,Lxi,Petrol,Grey,68305,Hatchback,Manual,01-01-2016,2016,Nan,3.05 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,8.2,9
581748,Renault,Triber,Rxl,Petrol,Milky White,44931,Mpv,Nan,01-10-2020,2020,Nan,5.9 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.7,5
581749,Renault,Captur,Rxe Diesel,Diesel,Dark Grey,72493,Suv,Nan,01-03-2018,2018,Nan,6.95 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,7.8,7
582407,Hyundai,I10(2010_2017),Sportz 1.2 At Kappa 2,Petrol,Grey,67000,Hatchback,Nan,01-01-2013,2013,Nan,3.45 Lakhs,2Nd Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,7.3,12
582711,Mercedes Benz,E-Class(2009-2013),E350 Cdi Avantgarde,Diesel,Golden,123901,Sedan,Nan,01-03-2013,2013,Nan,10 Lakhs,3Rd Owner,Tamil Nadu,Mm Motors,Chennai,0,6.6000000000000005,12
583192,Volkswagen,Ameo,Highline Plus 1.5L (D),Diesel,Grey,66252,Sedan,Nan,01-05-2018,2018,Nan,6.93 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,7.9,7
584907,Hyundai,Xcent,S 1.1 Crdi,Diesel,Silver,64285,Sedan,Manual,01-09-2015,2015,Nan,4.86 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,7.8,10
585247,Skoda,Kushaq,Ambition 1.0L Tsi Mt,Petrol,White,21006,Suv,Nan,01-11-2021,2021,Nan,12.45 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,8.7,4
585450,Maruti Suzuki,Alto K10,Vxi,Petrol,Blue,46936,Hatchback,Manual,01-05-2017,2017,Nan,3.4 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.4,8
585453,Kia,Sonet,Htk Plus 1.5 At,Diesel,G. Red,61755,Suv,Nan,01-10-2020,2020,Nan,9.25 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.0,5
585492,Tata,Tigor,Revotron Xz,Petrol,Silver,31685,Sedan,Nan,01-05-2017,2017,Nan,4.5 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,0,8.1,8
585494,Nissan,Sunny,Xl Diesel,Diesel,Purple,76787,Sedan,Manual,01-12-2014,2014,Nan,4.45 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,7.1,11
585530,Maruti Suzuki,Dzire(2017-2020),Zxi,Petrol,Grey,47117,Sedan,Nan,01-11-2019,2019,Nan,7.25 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.5,6
585549,Maruti Suzuki,Wagon R,Lxi,Petrol,Silver,53250,Hatchback,Manual,01-10-2010,2010,Nan,2.5 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,0,7.2,15
585554,Hyundai,Accent,Executive,Petrol,Silver,73680,Sedan,Manual,01-01-2010,2010,Nan,1.4 Lakhs,2Nd Owner,Tamil Nadu,Mm Motors,Chennai,0,6.8,15
585607,Renault,Duster,Rxl Diesel 110,Diesel,Black,73414,Suv,Manual,01-01-2014,2014,Nan,5.45 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,7.1,11
585608,Hyundai,Elite I20,Magna Plus 1.2,Petrol,Red,66684,Hatchback,Nan,01-05-2019,2019,Nan,6.65 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,8.2,6
585613,Hyundai,Elite I20,Sportz 1.2,Petrol,Silver,57317,Hatchback,Manual,01-06-2016,2016,Nan,5.85 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,8.0,9
585883,Ford,Ecosport,Trend 1.5 Ti Vct,Petrol,Grey,46049,Suv,Manual,01-09-2014,2014,Nan,4.75 Lakhs,2Nd Owner,Tamil Nadu,Simaks Cars,Chennai,1,7.0,11
585907,Hyundai,Creta,1.6 Crdi At Sx Plus,Diesel,Grey,68212,Compactsuv,Automatic,01-06-2015,2015,Nan,8.7 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,7.1,10
586016,Honda,Jazz,1.2 V Cvt I Vtec Bsiv,Petrol,Steel Mist,42490,Hatchback,Nan,01-06-2017,2017,Nan,6.5 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,7.9,8
586025,Honda,City,1.5 E Mt,Petrol,Brown,99400,Sedan,Manual,01-01-2014,2014,Nan,5.6 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,0,7.5,11
586184,Hyundai,I10,Sportz 1.1 Irde2,Petrol,Grey,62557,Hatchback,Manual,01-05-2015,2015,Nan,3.95 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.9,10
586294,Ford,Ecosport,Titanium 1.5 Tdci,Diesel,Milky White,43000,Suv,Manual,01-10-2013,2013,Nan,5.1 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,0,7.0,12
586307,Hyundai,I10(2010_2017),Sportz 1.2 At Kappa 2,Petrol,Red,52381,Hatchback,Nan,01-07-2012,2012,Nan,3.41 Lakhs,2Nd Owner,Tamil Nadu,Simaks Cars,Chennai,0,7.3,13
586552,Maruti Suzuki,Celerio,Vxi,Petrol,Silver,8084,Hatchback,Nan,01-09-2022,2022,Nan,5.96 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,9.0,3
586766,Maruti Suzuki,Baleno,Delta 1.2,Petrol,Grey,30380,Hatchback,Nan,01-12-2016,2016,Nan,5.45 Lakhs,2Nd Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.8,9
587052,Renault,Kwid,1.0 Rxt,Petrol,Red,70976,Hatchback,Nan,01-03-2017,2017,Nan,3.56 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,8.2,8
587066,Hyundai,Elite I20,Magna Executive 1.2,Petrol,Grey,63412,Hatchback,Nan,01-08-2017,2017,Nan,5.96 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,8.3,8
587087,Renault,Kwid,Climber 1.0,Petrol,Blue,65823,Hatchback,Nan,01-11-2018,2018,Nan,4.45 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,8.3,7
587168,Maruti Suzuki,S Presso,Vxi Plus,Petrol,Blue,12673,Hatchback,Nan,01-10-2020,2020,Nan,4.85 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.8,5
587176,Hyundai,Grand I10,1.2 Kappa Sportz,Petrol,Wine Red,54259,Hatchback,Manual,01-04-2016,2016,Nan,4.85 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.1,9
587197,Honda,City,1.5 V Mt,Petrol,Red,83952,Sedan,Manual,01-03-2012,2012,Nan,4.55 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,6.7,13
587334,Maruti Suzuki,Swift,Vxi 1.2 Bs Iv,Petrol,Grey,71516,Hatchback,Manual,01-10-2015,2015,Nan,4.85 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.0,10
587500,Hyundai,Grand I10,1.2 Kappa Magna,Petrol,Red,68660,Hatchback,Manual,01-11-2017,2017,Nan,4.85 Lakhs,1St Owner,Tamil Nadu,Simaks Cars,Chennai,1,8.2,8
588745,Hyundai,Santro,Sportz Amt,Petrol,Marine Blue,24302,Hatchback,Nan,01-06-2019,2019,Nan,4.85 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.6,6
588757,Maruti Suzuki,Dzire,Zxi Plus Amt,Petrol,G. Red,48366,Sedan,Nan,01-05-2017,2017,Nan,6.45 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.9,8
588793,Hyundai,Verna(2017-2020),1.6 Vtvt Sx,Petrol,Metallic Black,24790,Sedan,Nan,01-03-2020,2020,Nan,10.25 Lakhs,1St Owner,Tamil Nadu,Mm Motors,Chennai,1,8.5,5
588796,Tata,Nexon,Xm,Petrol,Grey,46910,Hatchback,Nan,01-01-2018,2018,Nan,6.85 Lakhs,2Nd Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.0,7
588994,Hyundai,Creta,1.6E Plus,Petrol,White,49045,Suv,Nan,01-02-2017,2017,Nan,8.45 Lakhs,1St Owner,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.7,8
528432,Maruti Suzuki,Celerio,Zdi,Diesel,L Grey,98554,Hatchback,Nan,01-08-2015,2015,Nan,3 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,0,7.8,10
528937,Hyundai,I20,Asta 1.2,Diesel,Carbon Bronze,44779,Hatchback,Manual,01-06-2012,2012,Nan,2.5 Lakhs,2Nd Owner,West Bengal,Ikka Motors,Kolkata,0,7.2,13
530496,Maruti Suzuki,Swift Dzire,Vxi,Petrol,Golden,36212,Sedan,Manual,01-08-2017,2017,Nan,5.1 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.8,8
530502,Mahindra,Xuv 500,W10,Diesel,White,80537,Suv,Nan,01-12-2017,2017,Nan,10.2 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1,8
530914,Maruti Suzuki,Swift,Vxi,Petrol,G. Red,32227,Hatchback,Manual,01-04-2017,2017,Nan,4.79 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,7.8,8
531313,Honda,City,V Mt Diesel,Diesel,Cherry Red,30954,Sedan,Manual,01-05-2019,2019,Nan,8.65 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,8.0,6
531330,Maruti Suzuki,Baleno,Zeta,Petrol,Red,43209,Hatchback,Nan,01-09-2017,2017,Nan,5.2 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7,8
531927,Maruti Suzuki,Alto 800,Lxi,Petrol,White,48221,Hatchback,Manual,01-02-2017,2017,Nan,2.59 Lakhs,1St Owner,West Bengal,Ikka Motors,Kolkata,1,7.7,8
532429,Hyundai,Verna,1.6 Crdi Sx O,Diesel,Pearl White,32956,Sedan,Nan,01-09-2017,2017,Nan,8.38 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,7.9,8
535808,Maruti Suzuki,Vitara Brezza,Vdi,Diesel,Silver,51971,Hatchback,Nan,01-09-2019,2019,Nan,7.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1,6
536012,Chevrolet,Spark,Ps 1.0,Petrol,Blue,34522,Hatchback,Manual,01-04-2009,2009,Nan,1.19 Lakhs,1St Owner,West Bengal,Mamta Motors,Kolkata,0,7.1,16
538758,Mahindra,Bolero,Zlx,Diesel,White Red,45785,Suv,Manual,01-12-2015,2015,Nan,5.15 Lakhs,2Nd Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.8,10
540482,Honda,City 5Th Gen,Vx Cvt Petrol Bs-Vi,Petrol,Cherry Red,14353,Sedan,Nan,01-02-2021,2021,Nan,12.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,4
540543,Maruti Suzuki,Zen Estilo,Lxi Bs Iv,Petrol,Beige,30044,Hatchback,Manual,01-01-2010,2010,Nan,1.75 Lakhs,1St Owner,West Bengal,Adyah Motors,Kolkata,0,7.2,15
540546,Honda,Jazz,1.2 S I Vtec,Petrol,Cherry Red,39253,Hatchback,Nan,01-08-2016,2016,Nan,4.6 Lakhs,1St Owner,West Bengal,Adyah Motors,Kolkata,0,7.7,9
541658,Maruti Suzuki,Swift,Vxi,Petrol,Silver,24841,Hatchback,Manual,01-01-2018,2018,Nan,5.39 Lakhs,2Nd Owner,West Bengal,Universal Wheels,Kolkata,1,7.8,7
542076,Ford,Figo(2012-2015),Duratorq Diesel Exi 1.4,Diesel,Chill,85000,Hatchback,Nan,01-10-2012,2012,Nan,1.67 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,0,7.7,13
542703,Maruti Suzuki,Ciaz,Vdi Plus Mt Shvs,Diesel,Brown,70067,Sedan,Nan,01-06-2015,2015,Nan,4 Lakhs,2Nd Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6,10
543052,Mahindra,Marazzo,M6 Plus 8 Str,Diesel,White,29774,Mpv,Nan,01-10-2020,2020,Nan,10.25 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,5
543083,Audi,Q3,35 Tdi Quattro Premium Plus,Diesel,Milky White,55000,Suv,Nan,01-08-2018,2018,Nan,21.5 Lakhs,2Nd Owner,West Bengal,Ikka Motors,Kolkata,0,7.7,7
543207,Maruti Suzuki,Celerio,Zxi Amt,Petrol,Silver,32455,Hatchback,Nan,01-05-2016,2016,Nan,3.9 Lakhs,1St Owner,West Bengal,Adyah Motors,Kolkata,1,8.0,9
543317,Hyundai,Venue,Sx 1.0 Petrol,Petrol,White,39183,Suv,Nan,01-10-2020,2020,Nan,8.40 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,7.9,5
543620,Mahindra,Marazzo,M2 8 Str,Diesel,Aquamarine,19437,Mpv,Nan,01-08-2021,2021,Nan,10.75 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,4
545866,Mahindra,Xuv 500,W10,Diesel,Rasberry Red,68024,Suv,Nan,01-02-2018,2018,Nan,11.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,7
546094,Maruti Suzuki,Baleno,Zeta,Petrol,Adriatic Blue,41294,Hatchback,Nan,01-08-2020,2020,Nan,6.25 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.3,5
546599,Honda,City,1.5 E Mt,Petrol,Brown,35796,Sedan,Manual,01-08-2014,2014,Nan,5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.5,11
547181,Mahindra,Bolero(2007-2011),Lx,Diesel,Red,99854,Suv,Nan,01-04-2011,2011,Nan,2.35 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,0,7.8,14
548078,Mahindra,Tuv 300,T4,Diesel,Black,85600,Suv,Manual,01-05-2018,2018,Nan,5.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1,7
548203,Mahindra,Xuv500,W11,Diesel,Brown,26781,Suv,Nan,01-07-2020,2020,Nan,15.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1,5
548766,Honda,Mobilio,S Diesel,Diesel,White,65766,Mpv,Nan,01-05-2014,2014,Nan,4 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.6,11
549964,Hyundai,Grand I10,Sportz 1.2 Kappa Vtvt,Petrol,Maroon,42500,Hatchback,Manual,01-06-2015,2015,Nan,3.5 Lakhs,1St Owner,West Bengal,Universal Wheels,Kolkata,0,8.1,10
550235,Hyundai,Elantra(2016-2019),1.6 Sx Mt,Diesel,Silver,22350,Sedan,Nan,01-06-2019,2019,Nan,12 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,6
550387,Nissan,Terrano,Xl D,Diesel,Black,84956,Suv,Manual,01-04-2014,2014,Nan,4.5 Lakhs,3Rd Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.4,11
550878,Maruti Suzuki,Alto,Lxi Bs Iii,Petrol,Red,88541,Hatchback,Manual,01-01-2008,2009,Nan,1.2 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,0,7.5,16
551105,Tata,Tigor(2018-2020),Revotron Xe,Petrol,Carbon Bronze,31960,Sedan,Nan,01-08-2018,2018,Nan,3.3 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,7
551426,Hyundai,I10,Sportz 1.2 Kappa2,Petrol,Dark Grey,44680,Hatchback,Manual,01-01-2012,2012,Nan,2.2 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.3,13
551458,Honda,Amaze,1.5 Smt I Dtec,Diesel,M.Maroon,48079,Sedan,Manual,01-03-2014,2014,Nan,3.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7,11
551724,Maruti Suzuki,Alto K10,Lxi,Petrol,Black,99854,Hatchback,Manual,01-02-2010,2010,Nan,1.75 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,0,7.3,15
551865,Hyundai,I20,Sportz 1.2 Bs Iv,Petrol,G. Red,123901,Hatchback,Manual,01-01-2010,2010,Nan,1.85 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,0,7.2,15
552129,Maruti Suzuki,Ertiga,Zxi,Petrol,Blue,55115,Mpv,Nan,01-01-2014,2014,Nan,4.6 Lakhs,1St Owner,West Bengal,Universal Wheels,Kolkata,1,7.6,11
552352,Hyundai,Santro Xing,Gl,Petrol,Other,65255,Hatchback,Manual,01-02-2011,2011,Nan,1.65 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.3,14
552547,Honda,Amaze,1.2 Smt I Vtec,Petrol,Silver,50114,Sedan,Manual,01-01-2015,2015,Nan,3.3 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6,10
552664,Hyundai,I20,Sportz 1.4 Crdi,Diesel,Carbon Bronze,76098,Hatchback,Manual,01-05-2014,2014,Nan,3.5 Lakhs,2Nd Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6,11
553269,Mahindra,Xylo,E4 Bs Iii,Diesel,Brown,85441,Suv,Manual,01-01-2009,2009,Nan,2 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,0,7.6,16
553997,Maruti Suzuki,Vitara Brezza,Vxi,Petrol,Orange,48967,Suv,Nan,01-03-2020,2020,Nan,8 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.2,5
554409,Maruti Suzuki,Swift,Vxi,Petrol,Silky Silver,65000,Hatchback,Manual,01-06-2014,2014,Nan,3.15 Lakhs,1St Owner,West Bengal,Ikka Motors,Kolkata,0,8.1,11
554530,Tata,Nexon,Xm,Petrol,Black,28234,Hatchback,Nan,01-02-2021,2021,Nan,8.00 Lakhs,1St Owner,West Bengal,Ikka Motors,Kolkata,1,8.0,4
554534,Maruti Suzuki,Baleno,Delta,Petrol,Blue,31317,Hatchback,Nan,01-10-2017,2017,Nan,5.49 Lakhs,1St Owner,West Bengal,Mamta Motors,Kolkata,1,7.9,8
555231,Maruti Suzuki,Swift,Vdi,Diesel,Silver,88541,Hatchback,Manual,01-01-2014,2014,Nan,3.4 Lakhs,2Nd Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,0,7.5,11
555413,Hyundai,Santro Xing,Gls,Petrol,Blue,95350,Hatchback,Manual,01-01-2008,2009,Nan,1 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.4,16
556032,Hyundai,Verna,Fluidic 1.6 Ex Vtvt,Petrol,Purple,53000,Sedan,Nan,01-07-2012,2012,Nan,3.3 Lakhs,1St Owner,West Bengal,Universal Wheels,Kolkata,0,7.7,13
556090,Mahindra,Xuv500(2011_2015),Sportz Ltd,Diesel,White,35170,Suv,Nan,01-07-2014,2014,Nan,6.5 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,1,7.5,11
556159,Hyundai,Grand I10,Magna 1.2 Kappa Vtvt,Petrol,White,46069,Hatchback,Manual,01-10-2018,2018,Nan,4.5 Lakhs,1St Owner,West Bengal,Universal Wheels,Kolkata,1,7.9,7
556223,Maruti Suzuki,Baleno,Sigma,Petrol,G. Red,5814,Hatchback,Nan,01-02-2021,2021,Nan,6.50 Lakhs,2Nd Owner,West Bengal,Adyah Motors,Kolkata,1,8.1,4
556668,Maruti Suzuki,Ertiga,Vdi,Diesel,Silver,48519,Muv,Manual,01-08-2013,2013,Nan,4.9 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,7.5,12
556707,Mahindra,Marazzo,M6 7 Str,Diesel,Maroon,62150,Mpv,Nan,01-08-2018,2018,Nan,7 Lakhs,2Nd Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1,7
556708,Nissan,Terrano,Xl 110 Diesel,Diesel,Dark Grey,70172,Suv,Manual,01-03-2015,2015,Nan,4.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1,10
556980,Hyundai,Xcent,1.2 Kappa Dual Vtvt 5-Speed Manual Sx,Petrol,Silver,6520,Sedan,Nan,01-01-2018,2018,Nan,5.65 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,7.9,7
557011,Maruti Suzuki,Swift,Lxi,Petrol,Silver,47120,Hatchback,Manual,01-08-2015,2015,Nan,3.3 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,10
557198,Mahindra,Kuv100,K4 6 Seater Petrol,Petrol,Orange,34500,Hatchback,Nan,01-05-2016,2016,Nan,3.25 Lakhs,1St Owner,West Bengal,Universal Wheels,Kolkata,0,8.1,9
557229,Mahindra,Xuv500,W8,Diesel,Silver,75847,Suv,Manual,01-12-2012,2012,Nan,4.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.7,13
557231,Maruti Suzuki,Wagon R,Vxi,Petrol,Blue,47836,Hatchback,Nan,01-06-2018,2018,Nan,4.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.3,7
557735,Tata,Altroz,Xz Plus Petrol,Petrol,Red,6445,Hatchback,Nan,01-06-2022,2022,Nan,8 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.2,3
557773,Maruti Suzuki,Ertiga,Lxi,Petrol,Silver,62198,Mpv,Nan,01-10-2016,2016,Nan,4.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7,9
557943,Hyundai,Grand I10,Sportz 1.2 Kappa Vtvt,Petrol,White,14978,Hatchback,Manual,01-03-2018,2018,Nan,4.35 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,7.9,7
558428,Mahindra,Scorpio,S5 2Wd,Diesel,White,47991,Suv,Nan,01-09-2020,2020,Nan,11.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9,5
558766,Maruti Suzuki,Swift,Vxi,Petrol,Red,103704,Hatchback,Manual,01-09-2013,2013,Nan,2.7 Lakhs,1St Owner,West Bengal,Nr Autos,Kolkata,0,7.9,12
558898,Mahindra,Kuv100 Nxt,K4 Plus D 6 Str,Diesel,Orange,68473,Suv,Nan,01-07-2018,2018,Nan,3.25 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.0,7
559104,Ford,Ecosport,Titanium 1.5 Tdci,Diesel,White,38585,Suv,Manual,01-11-2014,2014,Nan,4.69 Lakhs,1St Owner,West Bengal,Motor Hut,Kolkata,1,8.1,11
559121,Hyundai,Grand I10,Sportz 1.2 Kappa Vtvt,Petrol,Maroon,34185,Hatchback,Manual,01-06-2016,2016,Nan,4.00 Lakhs,1St Owner,West Bengal,Adyah Motors,Kolkata,1,7.7,9
559151,Maruti Suzuki,Alto,Vxi,Petrol,Arizona Grey,5512,Hatchback,Nan,01-07-2015,2015,Nan,2.25 Lakhs,1St Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,1,7.7,10
559152,Hyundai,Eon,Era,Petrol,Metallic Silver,31348,Hatchback,Manual,01-02-2017,2017,Nan,2 Lakhs,2Nd Owner,West Bengal,Shree Automotive (P) Ltd,Kolkata,1,7.8,8
559515,Tata,Safari,Xza Plus,Diesel,Purple,45459,Suv,Nan,01-04-2022,2022,Nan,18.5 Lakhs,1St Owner,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.2,3
578729,Kia,Sonet,Gtx Plus 1.5 At,Diesel,White,45303,Suv,Nan,01-03-2021,2021,Nan,13.25 Lakhs,1St Owner,Rajasthan,Car Estate,Jaipur,1,8.3,4
580239,Bmw,X1,Sdrive 20D,Diesel,Blue,94711,Suv,Automatic,01-07-2016,2016,Nan,23.9 Lakhs,1St Owner,Rajasthan,Car Estate,Jaipur,0,7.0,9
580247,Skoda,Octavia,1.8 Tsi L&K,Petrol,Black,29932,Sedan,Nan,01-02-2019,2019,Nan,22.9 Lakhs,1St Owner,Rajasthan,Car Estate,Jaipur,1,8.0,6
580253,Mercedes Benz,Cla,200 D Urban Sport,Diesel,White,74700,Sedan,Nan,01-11-2019,2019,Nan,24.9 Lakhs,1St Owner,Rajasthan,Car Estate,Jaipur,0,7.7,6
580737,Hyundai,Creta,E 1.5 Petrol,Petrol,White,28264,Suv,Nan,01-07-2021,2021,Nan,10.25 Lakhs,1St Owner,Rajasthan,K.S. Motors,Jaipur,1,8.7,4
580799,Mercedes Benz,Ml Class,250 Cdi,Diesel,Blue,114736,Sedan,Automatic,01-12-2015,2015,Nan,31.9 Lakhs,1St Owner,Rajasthan,Car Estate,Jaipur,0,6.7,10
580801,Kia,Seltos,Gtx Plus At 1.5 Diesel,Diesel,Silver,44354,Suv,Nan,01-12-2019,2019,Nan,15.25 Lakhs,1St Owner,Rajasthan,Car Estate,Jaipur,0,8.0,6
