Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore
559241,Hyundai,EON,MAGNA + SE,PETROL,Red,55118,HATCHBACK,,04-01-2016,2016,,320000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6
559247,Hyundai,ELITE I20,ASTA 1.2,PETROL,Red,80522,HATCHBACK,Automatic,02-01-2015,2015,,670000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.4
559249,Mahindra,XUV500,W8,DIESEL,Silver,144518,SUV,Manual,02-01-2013,2013,,780000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,0,7.5
559344,Maruti Suzuki,CELERIO,ZXI AMT,PETROL,Grey,46125,HATCHBACK,,06-01-2016,2016,,520000,1,Telangana,Sri Vaishnavi Cars,Hyderabad,1,7.6
540762,Hyundai,GRAND I10 NIOS(2019-2023),ASTA 1.2 KAPPA VTVT,PETROL,White,11535,HATCHBACK,,08-01-2019,2019,,665000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8
540864,Hyundai,CRETA,CRDI 1.4 E PLUS,DIESEL,White,72177,SUV,,03-01-2018,2018,,931000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.8
541336,Maruti Suzuki,VITARA BREZZA,LDI,DIESEL,Grey,66155,HATCHBACK,,10-01-2018,2018,,775000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.1
541649,Maruti Suzuki,SWIFT,LXI O,PETROL,White,58727,HATCHBACK,,06-01-2016,2016,,455000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.7
542429,Hyundai,GRAND I10(2017-2020),SPORTZ O 1.2 KAPPA VTVT,PETROL,Dust,37804,HATCHBACK,,01-01-2017,2017,,485000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8
543221,Hyundai,GRAND I10(2017-2020),SPORTZ O 1.2 KAPPA VTVT,PETROL,Silver,48420,HATCHBACK,,05-01-2017,2017,,421000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9
543228,Hyundai,I20(2015-2017),ASTA 1.4 CRDI,DIESEL,White,93033,HATCHBACK,,04-01-2015,2015,,510000,2,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8
544243,Maruti Suzuki,ERTIGA,SMART HYBRID VXI,PETROL,White,40333,MPV,,01-01-2021,2021,,1021000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.3
545615,Hyundai,GRAND I10,MAGNA U2 1.2 CRDI,PETROL,Red,57851,HATCHBACK,,03-01-2019,2019,,490000,2,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.8
547702,Renault,KWID,CLIMBER 1.0,PETROL,Blue,37911,HATCHBACK,,08-01-2020,2020,,445000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.2
547814,Mahindra,TUV 300,T4 PLUS,DIESEL,White,88180,SUV,,01-01-2020,2020,,845000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.3
547836,Renault,KWID,1.0 RXT,PETROL,Grey,88903,HATCHBACK,,03-01-2017,2017,,330000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.9
548107,Hyundai,SANTRO(2018-2020),ERA EXECUTIVE,PETROL,Blue,63706,HATCHBACK,,10-01-2020,2020,,481000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8
550501,Hyundai,VERNA,1.6 CRDI SX O,DIESEL,White,84711,SEDAN,,03-01-2018,2018,,1045000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.7
551104,Maruti Suzuki,WAGON R,VXI,PETROL,Silver,76065,HATCHBACK,,02-01-2016,2016,,401000,2,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,0,7.7
551737,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,81128,SEDAN,Manual,03-01-2014,2014,,410000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8
551906,Skoda,RAPID(2016-2020),1.6 MPI ACTIVE,PETROL,White,95579,SEDAN,,08-01-2018,2018,,591000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.8
552048,Renault,KWID,RXT,PETROL,White,50239,HATCHBACK,,10-01-2015,2015,,290000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,7.6
552051,Renault,KWID,RXT,PETROL,White,38511,HATCHBACK,,05-01-2018,2018,,365000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.1
552622,Mahindra,SCORPIO,S11 4WD,DIESEL,White,66203,SUV,,04-01-2019,2019,,1245000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,0,7.8
552704,Tata,TIAGO,REVOTRON XM,PETROL,Brown,13562,HATCHBACK,,05-01-2017,2017,,391000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.1
555295,Hyundai,CRETA,SX O 1.5 DIESEL AT,DIESEL,White,68980,SUV,,02-01-2020,2020,,1711000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9
555301,Mahindra,SCORPIO,S11 2WD,DIESEL,Black,82068,SUV,,09-01-2019,2019,,1650000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,7.9
555303,Ford,ASPIRE(2015_2018),TITANIUM 1.2 TI-VCT,PETROL,Red,78533,SEDAN,,10-01-2017,2017,,471000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8
555905,Mahindra,XUV300,W6 DIESEL,DIESEL,White,53309,SUV,,03-01-2020,2020,,925000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8
556213,Mahindra,BOLERO,XL 2WD 9STR BS III,DIESEL,White,56000,SUV,,01-01-2012,2012,,445000,2,Madhya Pradesh,DrivUS Motorcorp,Indore,0,7.4
556248,Mahindra,BOLERO,POWER PLUS SLE,DIESEL,White,65236,SUV,,01-01-2018,2018,,765000,1,Madhya Pradesh,DrivUS Motorcorp,Indore,1,8.1
556580,Honda,AMAZE,1.2 S I-VTEC,PETROL,White,40431,SEDAN,,11-01-2020,2020,,725000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,1,8.3
556586,Maruti Suzuki,WAGON R(2019-2022),VXI 1.0,PETROL,Grey,67000,HATCHBACK,,06-01-2019,2019,,525000,1,Madhya Pradesh,Vinayak Autolink Private Limited,Indore,0,0
565184,Maruti Suzuki,ERTIGA,SMART HYBRID VXI,CNG,White,14748,MPV,,07-01-2021,2021,After Market,1110000,1,Maharashtra,Star Auto India,Mumbai,1,8.1
568641,Skoda,SUPERB,STYLE TSI AT,PETROL,Black,67656,SEDAN,,05-01-2017,2017,,1475000,1,Maharashtra,Star Auto India,Mumbai,1,7.5
568791,Maruti Suzuki,VITARA BREZZA,VDI AMT,DIESEL,Grey,54088,SUV,,06-01-2019,2019,,925000,1,Maharashtra,Star Auto India,Mumbai,1,7.8
570596,Honda,CITY,1.5 V MT,PETROL,Silver,34499,SEDAN,Manual,11-01-2015,2015,,615000,1,Maharashtra,Star Auto India,Mumbai,1,7.8
570672,Mahindra,XUV500(2011_2015),W6,DIESEL,Pearl white,61319,SUV,,10-01-2015,2015,,850000,1,Maharashtra,Mahindra First Choice Wheels Ltd,Mumbai,1,6.6
571118,Maruti Suzuki,ERTIGA(2018-2022),VXI CNG BS-VI,CNG,Grey,12017,MPV,,01-01-2022,2022,,1165000,1,Maharashtra,Star Auto India,Mumbai,1,9.2
572070,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,PETROL,Grey,4489,HATCHBACK,,05-01-2021,2021,,791000,1,Maharashtra,Star Auto India,Mumbai,1,9.3
573604,Skoda,SUPERB,ELEGANCE 2.0 TDI CR AT,DIESEL,B mist,107556,SEDAN,,02-01-2012,2012,,585000,2,Maharashtra,Pitbox Motors,Mumbai,0,6.2
573947,Hyundai,CRETA,SX 1.6 AT PETROL,PETROL,Blue,24613,SUV,,02-01-2019,2019,,1275000,2,Maharashtra,Star Auto India,Mumbai,1,8.2
574485,Maruti Suzuki,CIAZ,DELTA 1.4 MT,PETROL,White,66548,SEDAN,,03-01-2017,2017,,625000,1,Maharashtra,Star Auto India,Mumbai,1,8.1
574488,Maruti Suzuki,DZIRE,ZXI AGS,PETROL,Silver,34375,SEDAN,,11-01-2020,2020,,791000,1,Maharashtra,Star Auto India,Mumbai,1,8.8
576178,Volkswagen,TAIGUN,TOPLINE 1.0 TSI MT,PETROL,Yellow,26868,SUV,,10-01-2021,2021,,1335000,1,Maharashtra,Star Auto India,Mumbai,1,9
576237,Honda,CITY,VX MT PETROL,PETROL,Brown,67774,SEDAN,Manual,10-01-2015,2015,,675000,1,Maharashtra,Star Auto India,Mumbai,1,7.8
576238,Maruti Suzuki,DZIRE(2017-2020),ZXI AMT BS-VI,PETROL,Brown,13895,SEDAN,,09-01-2020,2020,,811000,1,Maharashtra,Star Auto India,Mumbai,1,8.9
576240,Renault,TRIBER,RXT,PETROL,Silver,18732,MPV,,04-01-2022,2022,,711000,1,Maharashtra,Star Auto India,Mumbai,1,9.3
576443,Maruti Suzuki,DZIRE,ZXI PLUS AGS,PETROL,Pearl white,38700,SEDAN,,08-01-2020,2020,,775000,1,Maharashtra,Pitbox Motors,Mumbai,1,8.8
576667,Renault,TRIBER,RXZ,PETROL,White,16644,MPV,,07-01-2021,2021,,711000,1,Maharashtra,Star Auto India,Mumbai,1,9.2
577639,Maruti Suzuki,BALENO,ZETA,PETROL,Blue,9789,HATCHBACK,,08-01-2020,2020,,765000,1,Maharashtra,Star Auto India,Mumbai,1,9
577704,Tata,ALTROZ,XZ PLUS DIESEL,DIESEL,Red,14203,HATCHBACK,,07-01-2022,2022,,990000,1,Maharashtra,Star Auto India,Mumbai,1,9.3
578522,Maruti Suzuki,SWIFT DZIRE,ZDI AT,DIESEL,White,67000,SEDAN,,07-01-2018,2018,,791000,1,Maharashtra,Star Auto India,Mumbai,0,7.8
579694,Mahindra,THAR,LX 4-STR CONVERTIBLE DIESEL MT,DIESEL,Aquamarine,9706,SUV,,03-01-2022,2022,,1575000,1,Maharashtra,Star Auto India,Mumbai,1,9.2
579700,Hyundai,VERNA,1.6 CRDI SX PLUS AT,DIESEL,Silver,52176,SEDAN,,02-01-2018,2018,,1045000,1,Maharashtra,Star Auto India,Mumbai,1,8.2
580509,Hyundai,VERNA,1.4 CRDI EX,DIESEL,White,81167,SEDAN,,12-01-2019,2019,,985000,1,Maharashtra,Pitbox Motors,Mumbai,1,8.1
580610,Maruti Suzuki,DZIRE(2017_2020),VXI,PETROL,Red,14720,SEDAN,,02-01-2020,2020,,695000,1,Maharashtra,Star Auto India,Mumbai,1,8.9
582708,Hyundai,AURA,S 1.2 AMT PETROL,PETROL,Grey,43228,SEDAN,,05-01-2021,2021,,725000,1,Maharashtra,Star Auto India,Mumbai,1,8.7
582710,Toyota,COROLLA ALTIS,1.8 VL AT,PETROL,Brown,46726,SEDAN,Automatic,05-01-2017,2017,,1250000,1,Maharashtra,Star Auto India,Mumbai,1,7.7
583130,Hyundai,VENUE,S 1.2 PETROL,PETROL,White,22487,SUV,,11-01-2020,2020,,791000,1,Maharashtra,Star Auto India,Mumbai,1,8.8
583172,Renault,DUSTER,RXL PACK DIESEL 85,DIESEL,Grey,36468,SUV,Manual,05-01-2014,2014,,510000,1,Maharashtra,Star Auto India,Mumbai,1,7.2
583629,Kia,SONET,HTK PLUS 1.2 FACELIFT,PETROL,Red,15308,SUV,,01-01-2022,2022,,950000,1,Maharashtra,Star Auto India,Mumbai,1,8.9
583692,Renault,KWID,1.0 RXT AMT O,PETROL,White,17859,HATCHBACK,,06-01-2017,2017,,345000,1,Maharashtra,Star Auto India,Mumbai,1,8.1
584009,Jeep,COMPASS,LIMITED 1.4 PETROL AT,PETROL,Silver,35680,SUV,,01-01-2018,2018,,1345000,1,Maharashtra,Star Auto India,Mumbai,1,7.8
584965,Honda,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,Urban titanium,28627,HATCHBACK,,11-01-2016,2016,,625000,1,Maharashtra,Star Auto India,Mumbai,1,7.7
585862,Volkswagen,VENTO,HIGHLINE 1.6 PETROL,PETROL,Brown,58140,SEDAN,,10-01-2015,2015,,525000,1,Maharashtra,Star Auto India,Mumbai,1,7.5
586375,Mahindra,XUV500,W7,DIESEL,White,59785,SUV,,05-01-2019,2019,,1285000,1,Maharashtra,Star Auto India,Mumbai,1,7.9
586376,Toyota,FORTUNER,3.0 AT 4X2,DIESEL,Silver,96000,SUV,Automatic,02-01-2013,2013,,1475000,2,Maharashtra,Star Auto India,Mumbai,0,6.2
586450,Tata,TIAGO,REVOTRON XZ PLUS,PETROL,White,31287,HATCHBACK,,11-01-2019,2019,,585000,1,Maharashtra,Pitbox Motors,Mumbai,1,8.7
586572,Mahindra,MARAZZO,M8 7 STR,DIESEL,Maroon,21624,MPV,,05-01-2019,2019,,1150000,1,Maharashtra,Star Auto India,Mumbai,1,8.1
586574,Mahindra,XUV500,W9 AT,DIESEL,White,32295,SUV,,07-01-2018,2018,,1475000,1,Maharashtra,Star Auto India,Mumbai,1,7.9
578257,Volkswagen,POLO,COMFORTLINE 1.2L P,PETROL,White,40600,HATCHBACK,,09-01-2016,2016,,536000,1,Tamil Nadu,Simaks Cars,Chennai,0,8.3
578294,Mahindra,THAR,CRDE 4X4 AC,DIESEL,Black,29291,SUV,,01-01-2019,2019,,950000,2,Tamil Nadu,MM Motors,Chennai,1,8.3
578712,Renault,KWID,RXL,PETROL,Carbon bronze,41657,HATCHBACK,,11-01-2018,2018,,365000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.8
580554,Hyundai,GRAND I10,ASTA AT 1.2 KAPPA VTVT,PETROL,Grey,75394,HATCHBACK,Automatic,12-01-2015,2015,,475000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8
580584,Honda,JAZZ,1.2 SV I VTEC,PETROL,Brown,20831,HATCHBACK,,01-01-2017,2017,,600000,1,Tamil Nadu,MM Motors,Chennai,1,8.1
580586,Honda,AMAZE,1.2 EMT I VTEC,PETROL,Silver,43501,SEDAN,Manual,01-01-2018,2018,,475000,1,Tamil Nadu,MM Motors,Chennai,1,8.3
580591,Mahindra,THAR,LX 4-STR HARD TOP PETROL AT,PETROL,G. red,32304,SUV,,09-01-2021,2021,,1450000,1,Tamil Nadu,MM Motors,Chennai,1,8.3
581235,Hyundai,VERNA,CRDI 1.6 EX AT,DIESEL,G. red,66030,SEDAN,Automatic,03-01-2018,2018,,845000,1,Tamil Nadu,MM Motors,Chennai,1,7.9
581696,Maruti Suzuki,ALTO 800,LXI,PETROL,Grey,68305,HATCHBACK,Manual,01-01-2016,2016,,305000,1,Tamil Nadu,Simaks Cars,Chennai,1,8.2
581748,Renault,TRIBER,RXL,PETROL,Milky white,44931,MPV,,10-01-2020,2020,,590000,1,Tamil Nadu,MM Motors,Chennai,1,8.7
581749,Renault,CAPTUR,RXE DIESEL,DIESEL,Dark grey,72493,SUV,,03-01-2018,2018,,695000,1,Tamil Nadu,MM Motors,Chennai,1,7.8
582407,Hyundai,I10(2010_2017),SPORTZ 1.2 AT KAPPA 2,PETROL,Grey,67000,HATCHBACK,,01-01-2013,2013,,345000,2,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,7.3
582711,Mercedes Benz,E-CLASS(2009-2013),E350 CDI AVANTGARDE,DIESEL,Golden,132565,SEDAN,,03-01-2013,2013,,1000000,3,Tamil Nadu,MM Motors,Chennai,0,5.8
583192,Volkswagen,AMEO,HIGHLINE PLUS 1.5L (D),DIESEL,Grey,66252,SEDAN,,05-01-2018,2018,,693000,1,Tamil Nadu,MM Motors,Chennai,1,7.9
584907,Hyundai,XCENT,S 1.1 CRDI,DIESEL,Silver,64285,SEDAN,MANUAL,09-01-2015,2015,,486000,1,Tamil Nadu,Simaks Cars,Chennai,1,7.8
585247,Skoda,KUSHAQ,AMBITION 1.0L TSI MT,PETROL,White,21006,SUV,,11-01-2021,2021,,1245000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,8.7
585450,Maruti Suzuki,ALTO K10,VXI,PETROL,Blue,46936,HATCHBACK,Manual,05-01-2017,2017,,340000,1,Tamil Nadu,MM Motors,Chennai,1,8.4
585453,Kia,SONET,HTK PLUS 1.5 AT,DIESEL,G. red,61755,SUV,,10-01-2020,2020,,925000,1,Tamil Nadu,MM Motors,Chennai,1,8
585492,Tata,TIGOR,REVOTRON XZ,PETROL,Silver,31685,SEDAN,,05-01-2017,2017,,450000,1,Tamil Nadu,MM Motors,Chennai,0,8.1
585494,Nissan,SUNNY,XL DIESEL,DIESEL,Purple,76787,SEDAN,Manual,12-01-2014,2014,,445000,1,Tamil Nadu,MM Motors,Chennai,1,7.1
585530,Maruti Suzuki,DZIRE(2017-2020),ZXI,PETROL,Grey,47117,SEDAN,,11-01-2019,2019,,725000,1,Tamil Nadu,MM Motors,Chennai,1,8.5
585549,Maruti Suzuki,WAGON R,LXI,PETROL,Silver,53250,HATCHBACK,Manual,10-01-2010,2010,,250000,1,Tamil Nadu,MM Motors,Chennai,0,7.2
585554,Hyundai,ACCENT,EXECUTIVE,PETROL,Silver,73680,SEDAN,Manual,01-01-2010,2010,,140000,2,Tamil Nadu,MM Motors,Chennai,0,6.8
585607,Renault,DUSTER,RXL DIESEL 110,DIESEL,Black,73414,SUV,Manual,01-01-2014,2014,,545000,1,Tamil Nadu,Simaks Cars,Chennai,1,7.1
585608,Hyundai,ELITE I20,MAGNA PLUS 1.2,PETROL,Red,66684,HATCHBACK,,05-01-2019,2019,,665000,1,Tamil Nadu,Simaks Cars,Chennai,1,8.2
585613,Hyundai,ELITE I20,SPORTZ 1.2,PETROL,Silver,57317,HATCHBACK,manual,06-01-2016,2016,,585000,1,Tamil Nadu,Simaks Cars,Chennai,1,8
585883,Ford,ECOSPORT,TREND 1.5 TI VCT,PETROL,Grey,46049,SUV,Manual,09-01-2014,2014,,475000,2,Tamil Nadu,Simaks Cars,Chennai,1,7
585907,Hyundai,CRETA,1.6 CRDI AT SX PLUS,DIESEL,Grey,68212,COMPACTSUV,Automatic,06-01-2015,2015,,870000,1,Tamil Nadu,MM Motors,Chennai,1,7.1
586016,Honda,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,Steel mist,42490,HATCHBACK,,06-01-2017,2017,,650000,1,Tamil Nadu,MM Motors,Chennai,1,7.9
586025,Honda,CITY,1.5 E MT,PETROL,Brown,99400,SEDAN,Manual,01-01-2014,2014,,560000,1,Tamil Nadu,MM Motors,Chennai,0,7.5
586184,Hyundai,I10,SPORTZ 1.1 IRDE2,PETROL,Grey,62557,HATCHBACK,Manual,05-01-2015,2015,,395000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.9
586294,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Milky white,43000,SUV,Manual,10-01-2013,2013,,510000,1,Tamil Nadu,MM Motors,Chennai,0,7
586307,Hyundai,I10(2010_2017),SPORTZ 1.2 AT KAPPA 2,PETROL,Red,52381,HATCHBACK,,07-01-2012,2012,,341000,2,Tamil Nadu,Simaks Cars,Chennai,0,7.3
586552,Maruti Suzuki,CELERIO,VXI,PETROL,Silver,8084,HATCHBACK,,09-01-2022,2022,,596000,1,Tamil Nadu,Simaks Cars,Chennai,1,9.2
586766,Maruti Suzuki,BALENO,DELTA 1.2,PETROL,Grey,30380,HATCHBACK,,12-01-2016,2016,,545000,2,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.8
587052,Renault,KWID,1.0 RXT,PETROL,Red,70976,HATCHBACK,,03-01-2017,2017,,356000,1,Tamil Nadu,Simaks Cars,Chennai,1,8.2
587066,Hyundai,ELITE I20,MAGNA EXECUTIVE 1.2,PETROL,Grey,63412,HATCHBACK,,08-01-2017,2017,,596000,1,Tamil Nadu,Simaks Cars,Chennai,1,8.3
587087,Renault,KWID,CLIMBER 1.0,PETROL,Blue,65823,HATCHBACK,,11-01-2018,2018,,445000,1,Tamil Nadu,Simaks Cars,Chennai,1,8.3
587168,Maruti Suzuki,S PRESSO,VXI PLUS,PETROL,Blue,12673,HATCHBACK,,10-01-2020,2020,,485000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.8
587176,Hyundai,GRAND I10,1.2 KAPPA SPORTZ,PETROL,Wine red,54259,HATCHBACK,Manual,04-01-2016,2016,,485000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.1
587197,Honda,CITY,1.5 V MT,PETROL,Red,83952,SEDAN,Manual,03-01-2012,2012,,455000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,0,6.7
587334,Maruti Suzuki,SWIFT,VXI 1.2 BS IV,PETROL,Grey,71516,HATCHBACK,Manual,10-01-2015,2015,,485000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8
587500,Hyundai,GRAND I10,1.2 KAPPA MAGNA,PETROL,Red,68660,HATCHBACK,Manual,11-01-2017,2017,,485000,1,Tamil Nadu,Simaks Cars,Chennai,1,8.2
588745,Hyundai,SANTRO,SPORTZ AMT,PETROL,Marine blue,24302,HATCHBACK,,06-01-2019,2019,,485000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8.6
588757,Maruti Suzuki,DZIRE,ZXI PLUS AMT,PETROL,G. red,48366,SEDAN,,05-01-2017,2017,,645000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.9
588793,Hyundai,VERNA(2017-2020),1.6 VTVT SX,PETROL,Metallic black,24790,SEDAN,,03-01-2020,2020,,1025000,1,Tamil Nadu,MM Motors,Chennai,1,8.5
588796,Tata,NEXON,XM,PETROL,Grey,46910,HATCHBACK,,01-01-2018,2018,,685000,2,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,8
588994,Hyundai,CRETA,1.6E PLUS,PETROL,White,49045,SUV,,02-01-2017,2017,,845000,1,Tamil Nadu,Eshwari Caars - Annanagar,Chennai,1,7.7
528432,Maruti Suzuki,CELERIO,ZDI,DIESEL,L grey,98554,HATCHBACK,,08-01-2015,2015,,300000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.8
528937,Hyundai,I20,ASTA 1.2,DIESEL,Carbon bronze,44779,HATCHBACK,Manual,06-01-2012,2012,,250000,2,West Bengal,Ikka Motors,Kolkata,0,7.2
530496,Maruti Suzuki,SWIFT DZIRE,VXI,PETROL,Golden,36212,SEDAN,Manual,08-01-2017,2017,,510000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.8
530502,Mahindra,XUV 500,W10,DIESEL,White,80537,SUV,,12-01-2017,2017,,1020000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1
530914,Maruti Suzuki,SWIFT,VXI,PETROL,G. red,32227,HATCHBACK,Manual,04-01-2017,2017,,479000,1,West Bengal,Motor Hut,Kolkata,1,7.8
531313,Honda,CITY,V MT DIESEL,DIESEL,Cherry red,30954,SEDAN,Manual,05-01-2019,2019,,865000,1,West Bengal,Motor Hut,Kolkata,1,8
531330,Maruti Suzuki,BALENO,ZETA,PETROL,Red,43209,HATCHBACK,,09-01-2017,2017,,520000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.7
531927,Maruti Suzuki,ALTO 800,LXI,PETROL,White,48221,HATCHBACK,Manual,02-01-2017,2017,,259000,1,West Bengal,Ikka Motors,Kolkata,1,7.7
532429,Hyundai,VERNA,1.6 CRDI SX O,DIESEL,Pearl white,32956,SEDAN,,09-01-2017,2017,,838000,1,West Bengal,Motor Hut,Kolkata,1,7.9
535808,Maruti Suzuki,VITARA BREZZA,VDi,DIESEL,Silver,51971,HATCHBACK,,09-01-2019,2019,,750000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1
536012,Chevrolet,SPARK,PS 1.0,PETROL,Blue,34522,HATCHBACK,Manual,04-01-2009,2009,,119000,1,West Bengal,Mamta Motors,Kolkata,0,7.1
538758,Mahindra,BOLERO,ZLX,DIESEL,White red,45785,SUV,Manual,12-01-2015,2015,,515000,2,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.8
540482,Honda,CITY 5TH GEN,VX CVT PETROL BS-VI,PETROL,Cherry red,14353,SEDAN,,02-01-2021,2021,,1250000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8
540543,Maruti Suzuki,ZEN ESTILO,LXI BS IV,PETROL,Beige,30044,HATCHBACK,Manual,01-01-2010,2010,,175000,1,West Bengal,Adyah Motors,Kolkata,0,7.2
540546,Honda,JAZZ,1.2 S I VTEC,PETROL,Cherry red,39253,HATCHBACK,,08-01-2016,2016,,460000,1,West Bengal,Adyah Motors,Kolkata,0,7.7
541658,Maruti Suzuki,SWIFT,VXI,PETROL,Silver,24841,HATCHBACK,Manual,01-01-2018,2018,,539000,2,West Bengal,Universal Wheels,Kolkata,1,7.8
542076,Ford,FIGO(2012-2015),DURATORQ DIESEL EXI 1.4,DIESEL,Chill,85000,HATCHBACK,,10-01-2012,2012,,167000,1,West Bengal,Motor Hut,Kolkata,0,7.7
542703,Maruti Suzuki,CIAZ,VDI PLUS MT SHVS,DIESEL,Brown,70067,SEDAN,,06-01-2015,2015,,400000,2,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.6
543052,Mahindra,MARAZZO,M6 PLUS 8 STR,DIESEL,White,29774,MPV,,10-01-2020,2020,,1025000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9
543207,Maruti Suzuki,CELERIO,ZXI AMT,PETROL,Silver,32455,HATCHBACK,,05-01-2016,2016,,390000,1,West Bengal,Adyah Motors,Kolkata,1,8
543317,Hyundai,VENUE,SX 1.0 PETROL,PETROL,White,39183,SUV,,10-01-2020,2020,,840000,1,West Bengal,Motor Hut,Kolkata,1,7.9
543620,Mahindra,MARAZZO,M2 8 STR,DIESEL,Aquamarine,19437,MPV,,08-01-2021,2021,,1075000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8
545866,Mahindra,XUV 500,W10,DIESEL,Rasberry red,68024,SUV,,02-01-2018,2018,,1150000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.9
546094,Maruti Suzuki,BALENO,ZETA,PETROL,Adriatic blue,41294,HATCHBACK,,08-01-2020,2020,,625000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.3
546599,Honda,CITY,1.5 E MT,PETROL,Brown,35796,SEDAN,Manual,08-01-2014,2014,,500000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,7.5
547181,Mahindra,BOLERO(2007-2011),LX,DIESEL,Red,99854,SUV,,04-01-2011,2011,,235000,1,West Bengal,Shree Automotive (P) Ltd ,Kolkata,0,7.8
548078,Mahindra,TUV 300,T4,DIESEL,Black,85600,SUV,MANUAL,05-01-2018,2018,,550000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,8.1
548203,Mahindra,XUV500,W11,DIESEL,Brown,26781,SUV,,07-01-2020,2020,,1550000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,1,8.1
548766,Honda,MOBILIO,S DIESEL,DIESEL,White,65766,MPV,,05-01-2014,2014,,400000,1,West Bengal,Royal Motors (Prop. Auto Carriage Pvt Ltd),Kolkata,0,7.6
